placa,timestamp,peaje_id,es_vi
KMT-567,2024-04-07 15:25:04,P06,0
LJB-220,2024-04-07 15:45:58,P05,0
CAX-650,2024-04-07 16:05:32,P03,0
LJB-220,2024-04-07 16:32:58,P06,0
CAX-650,2024-04-07 16:59:32,P07,0
LJB-220,2024-04-07 17:09:58,P08,0
LJB-220,2024-04-07 17:22:33,P04,0
LJB-220,2024-04-07 18:21:33,P05,0
LJB-220,2024-04-07 18:57:33,P06,0
TXP-802,2024-04-07 19:19:21,P04,0
LJB-220,2024-04-07 19:43:33,P08,0
TXP-802,2024-04-07 20:00:21,P05,0
XJK-384,2024-04-07 20:26:04,P04,0
TXP-802,2024-04-07 20:50:21,P06,0
XJK-384,2024-04-07 21:19:04,P05,0
TXP-802,2024-04-07 21:25:21,P08,0
XJK-384,2024-04-07 22:16:04,P06,0
RYL-407,2024-04-07 22:43:25,P03,0
XJK-384,2024-04-07 23:09:04,P08,0
RYL-407,2024-04-07 23:41:25,P09,0
RYL-407,2024-04-08 00:25:25,P10,0
ZRP-971,2024-04-08 02:30:01,P01,0
MMW-968,2024-04-08 02:36:03,P01,0
MMW-968,2024-04-08 03:21:03,P02,0
ZRP-971,2024-04-08 03:25:01,P02,0
MMW-968,2024-04-08 04:05:03,P03,0
ZRP-971,2024-04-08 04:26:01,P03,0
MMW-968,2024-04-08 04:41:03,P07,0
ZRP-971,2024-04-08 05:10:01,P07,0
NND-007,2024-04-08 05:13:34,P04,0
MMW-968,2024-04-08 05:18:03,P08,0
NND-007,2024-04-08 06:06:34,P07,0
ZRP-971,2024-04-08 06:11:01,P08,0
MMW-968,2024-04-08 06:15:03,P05,0
ZRP-971,2024-04-08 06:52:01,P05,0
NND-007,2024-04-08 07:02:34,P09,0
MMW-968,2024-04-08 07:12:03,P06,0
ZRP-971,2024-04-08 07:52:01,P06,0
UKE-691,2024-04-08 11:34:11,P04,0
UKE-691,2024-04-08 12:27:11,P07,0
UKE-691,2024-04-08 13:14:11,P09,0
CJT-038,2024-04-08 22:25:00,P01,0
CJT-038,2024-04-08 23:18:00,P02,0
CJT-038,2024-04-09 00:19:00,P03,0
CJT-038,2024-04-09 00:59:00,P07,0
UKE-691,2024-04-09 01:39:16,P04,0
CJT-038,2024-04-09 01:49:00,P08,0
CJT-038,2024-04-09 02:25:00,P05,0
UKE-691,2024-04-09 02:35:16,P05,0
CJT-038,2024-04-09 03:07:00,P06,0
UKE-691,2024-04-09 03:13:16,P06,0
UKE-691,2024-04-09 04:17:16,P08,0
GZE-066,2024-04-09 04:42:36,P04,0
GZE-066,2024-04-09 05:39:36,P07,0
GZE-066,2024-04-09 06:29:36,P09,0
BWF-076,2024-04-09 11:46:00,P04,0
BWF-076,2024-04-09 12:35:00,P07,0
BWF-076,2024-04-09 13:12:00,P09,0
EHK-098,2024-04-10 00:49:39,P01,0
EHK-098,2024-04-10 01:48:39,P02,0
EHK-098,2024-04-10 02:45:39,P03,0
YTJ-043,2024-04-10 03:23:53,P07,0
EHK-098,2024-04-10 03:30:39,P07,0
YTJ-043,2024-04-10 04:22:53,P08,0
HPV-506,2024-04-10 05:02:03,P03,0
VAE-376,2024-04-10 05:25:22,P01,0
HPV-506,2024-04-10 05:56:03,P09,0
XZJ-409,2024-04-10 06:05:57,P04,0
VAE-376,2024-04-10 06:21:22,P02,0
HPV-506,2024-04-10 06:43:03,P10,0
XZJ-409,2024-04-10 06:53:57,P07,0
VAE-376,2024-04-10 07:07:22,P03,0
VAE-376,2024-04-10 07:43:22,P07,0
XZJ-409,2024-04-10 07:49:57,P09,0
VAE-376,2024-04-10 08:41:22,P08,0
VAE-376,2024-04-10 09:17:22,P05,0
VAE-376,2024-04-10 10:18:22,P06,0
WSN-192,2024-04-10 10:39:36,P01,0
WSN-192,2024-04-10 11:21:36,P02,0
WSN-192,2024-04-10 12:21:36,P03,0
YTJ-043,2024-04-10 12:51:23,P07,0
WSN-192,2024-04-10 13:23:36,P07,0
YTJ-043,2024-04-10 13:41:23,P08,0
WSN-192,2024-04-10 14:23:36,P08,0
WSN-192,2024-04-10 15:14:36,P05,0
WSN-192,2024-04-10 15:50:36,P06,0
ARH-334,2024-04-10 17:50:25,P04,0
ARH-334,2024-04-10 18:33:25,P07,0
ARH-334,2024-04-10 19:29:25,P09,0
NHB-304,2024-04-10 20:48:12,P04,0
NHB-304,2024-04-10 21:33:12,P05,0
NHB-304,2024-04-10 22:37:12,P06,0
VPB-066,2024-04-10 23:00:56,P07,0
NHB-304,2024-04-10 23:33:12,P08,0
VPB-066,2024-04-10 23:44:56,P08,0
SVD-110,2024-04-11 03:12:05,P04,0
SVD-110,2024-04-11 03:59:05,P07,0
SVD-110,2024-04-11 04:37:05,P09,0
CVR-864,2024-04-11 11:36:41,P03,0
CVR-864,2024-04-11 12:22:41,P09,0
CVR-864,2024-04-11 13:17:41,P10,0
WXZ-021,2024-04-11 18:08:10,P03,0
WXZ-021,2024-04-11 19:02:10,P09,0
APV-115,2024-04-11 19:11:32,P01,0
YDV-303,2024-04-11 19:20:15,P04,0
WXZ-021,2024-04-11 19:51:10,P10,0
APV-115,2024-04-11 19:59:32,P02,0
PDY-680,2024-04-11 20:07:14,P04,0
YDV-303,2024-04-11 20:17:15,P07,0
APV-115,2024-04-11 20:58:32,P03,0
YDV-303,2024-04-11 21:02:15,P09,0
PDY-680,2024-04-11 21:04:14,P07,0
GZE-066,2024-04-11 21:15:07,P04,0
PDY-680,2024-04-11 21:49:14,P09,0
APV-115,2024-04-11 21:56:32,P07,0
GZE-066,2024-04-11 22:08:07,P05,0
GZE-066,2024-04-11 22:57:07,P06,0
GZE-066,2024-04-11 23:46:07,P08,0
UGH-086,2024-04-12 02:25:49,P04,0
UGH-086,2024-04-12 03:12:49,P05,0
UGH-086,2024-04-12 03:50:49,P06,0
UGH-086,2024-04-12 04:38:49,P08,0
ZCM-924,2024-04-12 05:18:44,P01,0
ZCM-924,2024-04-12 06:06:44,P02,0
ZCM-924,2024-04-12 07:00:44,P03,0
ZCM-924,2024-04-12 07:48:44,P07,0
KGT-659,2024-04-12 08:03:50,P07,0
ZCM-924,2024-04-12 08:26:44,P08,0
KGT-659,2024-04-12 08:48:50,P08,0
ZCM-924,2024-04-12 09:12:44,P05,0
ZCM-924,2024-04-12 10:03:44,P06,0
UGH-086,2024-04-12 13:44:24,P07,0
UGH-086,2024-04-12 14:30:24,P08,0
SJD-030,2024-04-12 18:33:36,P01,0
GWR-746,2024-04-12 18:53:06,P01,1
ETT-011,2024-04-12 18:54:35,P01,0
ZPG-899,2024-04-12 18:59:33,P01,0
SJD-030,2024-04-12 19:28:36,P02,0
GWR-746,2024-04-12 19:36:06,P02,1
ETT-011,2024-04-12 19:36:35,P02,0
ZPG-899,2024-04-12 19:48:33,P02,0
RRY-967,2024-04-12 20:04:08,P04,0
GWR-746,2024-04-12 20:17:06,P03,1
SJD-030,2024-04-12 20:19:36,P03,0
ZPG-899,2024-04-12 20:23:33,P03,0
ETT-011,2024-04-12 20:37:35,P03,0
RRY-967,2024-04-12 21:01:08,P05,0
GWR-746,2024-04-12 21:09:06,P07,1
SJD-030,2024-04-12 21:15:36,P07,0
ZPG-899,2024-04-12 21:23:33,P07,0
ETT-011,2024-04-12 21:24:35,P07,0
RRY-967,2024-04-12 21:45:08,P06,0
GWR-746,2024-04-12 21:47:06,P08,1
SJD-030,2024-04-12 22:05:36,P08,0
ZPG-899,2024-04-12 22:11:33,P08,0
ETT-011,2024-04-12 22:11:35,P08,0
RRY-967,2024-04-12 22:40:08,P08,0
SJD-030,2024-04-12 22:44:36,P05,0
GWR-746,2024-04-12 22:46:06,P05,1
ETT-011,2024-04-12 22:46:35,P05,0
ZPG-899,2024-04-12 22:51:33,P05,0
ETT-011,2024-04-12 23:26:35,P06,0
ZPG-899,2024-04-12 23:30:33,P06,0
SJD-030,2024-04-12 23:33:36,P06,0
GWR-746,2024-04-12 23:48:06,P06,1
BNP-726,2024-04-13 12:57:30,P03,0
BNP-726,2024-04-13 13:56:30,P09,0
BHG-991,2024-04-13 14:57:18,P07,0
BNP-726,2024-04-13 15:00:30,P10,0
BHG-991,2024-04-13 16:00:18,P08,0
NSN-251,2024-04-13 20:23:38,P01,0
NSN-251,2024-04-13 21:02:38,P02,0
NSN-251,2024-04-13 22:03:38,P03,0
CTC-310,2024-04-13 22:09:49,P01,0
JCW-895,2024-04-13 22:13:39,P01,0
NSN-251,2024-04-13 22:49:38,P07,0
JCW-895,2024-04-13 23:02:39,P02,0
TFV-817,2024-04-13 23:05:39,P04,0
CTC-310,2024-04-13 23:09:49,P02,0
NSN-251,2024-04-13 23:40:38,P08,0
TFV-817,2024-04-13 23:47:39,P07,0
JCW-895,2024-04-13 23:54:39,P03,0
CTC-310,2024-04-13 23:55:49,P03,0
NSN-251,2024-04-14 00:20:38,P05,0
CTC-310,2024-04-14 00:35:49,P07,0
JCW-895,2024-04-14 00:43:39,P07,0
TFV-817,2024-04-14 00:48:39,P09,0
NSN-251,2024-04-14 00:55:38,P06,0
JCW-895,2024-04-14 01:19:39,P08,0
JCW-895,2024-04-14 02:22:39,P05,0
JCW-895,2024-04-14 03:09:39,P06,0
VGC-193,2024-04-14 04:13:09,P04,0
KBV-863,2024-04-14 05:14:31,P03,0
VGC-193,2024-04-14 05:16:09,P05,0
KBV-863,2024-04-14 06:00:31,P09,0
VGC-193,2024-04-14 06:12:09,P06,0
KBV-863,2024-04-14 06:40:31,P10,0
VGC-193,2024-04-14 06:58:09,P08,0
ACE-204,2024-04-14 07:19:27,P03,0
JXB-367,2024-04-14 07:47:22,P03,1
JFS-233,2024-04-14 08:04:13,P03,0
ACE-204,2024-04-14 08:05:27,P09,0
JXB-367,2024-04-14 08:25:22,P09,1
JFS-233,2024-04-14 08:58:13,P09,0
ACE-204,2024-04-14 09:04:27,P10,0
JXB-367,2024-04-14 09:05:22,P10,1
JFS-233,2024-04-14 10:00:13,P10,0
HJG-028,2024-04-14 12:42:50,P04,0
HJG-028,2024-04-14 13:25:50,P05,0
DZL-705,2024-04-14 13:53:36,P03,0
AAV-420,2024-04-14 13:59:09,P07,0
HJG-028,2024-04-14 14:08:50,P06,0
DZL-705,2024-04-14 14:29:36,P09,0
HJG-028,2024-04-14 14:47:50,P08,0
AAV-420,2024-04-14 14:56:09,P08,0
DZL-705,2024-04-14 15:04:36,P10,0
YXF-048,2024-04-14 17:29:55,P04,0
YXF-048,2024-04-14 18:33:55,P07,0
YXF-048,2024-04-14 19:13:55,P09,0
KMT-567,2024-04-14 22:54:15,P03,0
KMT-567,2024-04-14 23:57:15,P09,0
KMT-567,2024-04-15 00:42:15,P10,0
BNP-726,2024-04-15 06:06:04,P04,0
BNP-726,2024-04-15 06:56:04,P05,0
BNP-726,2024-04-15 07:39:04,P06,0
DAH-023,2024-04-15 08:19:08,P03,0
BNP-726,2024-04-15 08:25:04,P08,0
MNN-454,2024-04-15 08:52:27,P07,0
DAH-023,2024-04-15 09:06:08,P09,0
DAH-023,2024-04-15 09:44:08,P10,0
MNN-454,2024-04-15 09:52:27,P08,0
YVP-785,2024-04-15 17:55:56,P04,0
YAW-073,2024-04-15 17:57:01,P03,0
KBV-863,2024-04-15 18:09:04,P01,0
THC-204,2024-04-15 18:14:42,P04,0
YVP-785,2024-04-15 18:42:56,P07,0
THC-204,2024-04-15 18:55:42,P05,0
YAW-073,2024-04-15 18:58:01,P09,0
KBV-863,2024-04-15 18:58:04,P02,0
YVP-785,2024-04-15 19:21:56,P09,0
KBV-863,2024-04-15 19:52:04,P03,0
UGH-086,2024-04-15 19:53:09,P01,0
THC-204,2024-04-15 19:59:42,P06,0
YAW-073,2024-04-15 20:01:01,P10,0
THC-204,2024-04-15 20:36:42,P08,0
UGH-086,2024-04-15 20:41:09,P02,0
KBV-863,2024-04-15 20:45:04,P07,0
UGH-086,2024-04-15 21:38:09,P03,0
UGH-086,2024-04-15 22:37:09,P07,0
KJU-914,2024-04-16 02:31:31,P04,0
KJU-914,2024-04-16 03:13:31,P07,0
KJU-914,2024-04-16 03:50:31,P09,0
BWF-076,2024-04-16 07:34:25,P07,0
BWF-076,2024-04-16 08:38:25,P08,0
VTN-721,2024-04-16 08:53:46,P04,0
VTN-721,2024-04-16 09:42:46,P07,0
PPL-334,2024-04-16 10:03:45,P01,0
VTN-721,2024-04-16 10:34:46,P09,0
PPL-334,2024-04-16 11:02:45,P02,0
PPL-334,2024-04-16 12:04:45,P03,0
ECM-752,2024-04-16 12:35:39,P04,0
PPL-334,2024-04-16 13:08:45,P07,0
ECM-752,2024-04-16 13:32:39,P05,0
ECM-752,2024-04-16 14:20:39,P06,0
ECM-752,2024-04-16 15:18:39,P08,0
NXA-645,2024-04-16 21:01:22,P01,0
NXA-645,2024-04-16 21:55:22,P02,0
NXA-645,2024-04-16 22:31:22,P03,0
NXA-645,2024-04-16 23:14:22,P07,0
ARB-587,2024-04-16 23:57:35,P04,0
NXA-645,2024-04-17 00:07:22,P08,0
ARB-587,2024-04-17 00:52:35,P05,0
NXA-645,2024-04-17 00:56:22,P05,0
NXA-645,2024-04-17 01:48:22,P06,0
ARB-587,2024-04-17 01:54:35,P06,0
ARB-587,2024-04-17 02:52:35,P08,0
RYZ-191,2024-04-17 06:35:11,P03,0
RYZ-191,2024-04-17 07:28:11,P09,0
RYZ-191,2024-04-17 08:16:11,P10,0
JTJ-756,2024-04-17 08:35:07,P04,0
JTJ-756,2024-04-17 09:33:07,P05,0
JTJ-756,2024-04-17 10:24:07,P06,0
JTJ-756,2024-04-17 11:14:07,P08,0
GAN-627,2024-04-17 18:23:54,P04,0
GAN-627,2024-04-17 19:05:54,P07,0
MNN-454,2024-04-17 19:19:47,P04,0
GAN-627,2024-04-17 19:58:54,P09,0
MNN-454,2024-04-17 20:08:47,P05,0
CVA-712,2024-04-17 20:59:43,P07,0
MNN-454,2024-04-17 21:00:47,P06,0
CVA-712,2024-04-17 21:45:43,P08,0
MNN-454,2024-04-17 21:54:47,P08,0
FBW-355,2024-04-17 22:06:31,P03,0
FBW-355,2024-04-17 23:04:31,P09,0
HYH-842,2024-04-17 23:11:43,P04,0
HYH-842,2024-04-18 00:05:43,P05,0
FBW-355,2024-04-18 00:07:31,P10,0
HYH-842,2024-04-18 00:46:43,P06,0
HYH-842,2024-04-18 01:48:43,P08,0
VPB-066,2024-04-18 06:35:33,P01,0
VPB-066,2024-04-18 07:26:33,P02,0
VPB-066,2024-04-18 08:17:33,P03,0
VPB-066,2024-04-18 09:15:33,P07,0
EHK-098,2024-04-18 20:48:25,P03,0
RHE-312,2024-04-18 21:04:22,P04,0
EHK-098,2024-04-18 21:36:25,P09,0
RHE-312,2024-04-18 22:04:22,P05,0
EHK-098,2024-04-18 22:26:25,P10,0
RHE-312,2024-04-18 22:51:22,P06,0
RHE-312,2024-04-18 23:31:22,P08,0
EFV-705,2024-04-19 01:26:34,P03,0
EFV-705,2024-04-19 02:11:34,P09,0
CJT-038,2024-04-19 02:35:44,P01,0
EFV-705,2024-04-19 02:46:34,P10,0
CJT-038,2024-04-19 03:24:44,P02,0
CJT-038,2024-04-19 04:03:44,P03,0
CJT-038,2024-04-19 04:50:44,P07,0
CJT-038,2024-04-19 05:32:44,P08,0
CJT-038,2024-04-19 06:14:44,P05,0
JET-420,2024-04-19 06:26:55,P03,0
CJT-038,2024-04-19 06:53:44,P06,0
JET-420,2024-04-19 07:29:55,P09,0
JET-420,2024-04-19 08:04:55,P10,0
JET-420,2024-04-19 08:25:33,P04,0
JET-420,2024-04-19 09:03:33,P05,0
JET-420,2024-04-19 09:39:33,P06,0
JET-420,2024-04-19 10:33:33,P08,0
NKU-776,2024-04-19 15:05:37,P04,0
NKU-776,2024-04-19 15:52:37,P07,0
NKU-776,2024-04-19 16:31:37,P09,0
FVM-569,2024-04-19 19:21:05,P04,0
FVM-569,2024-04-19 20:18:05,P05,0
FVM-569,2024-04-19 21:00:05,P06,0
FVM-569,2024-04-19 21:47:05,P08,0
WTG-833,2024-04-19 21:53:38,P03,0
WTG-833,2024-04-19 22:55:38,P09,0
WTG-833,2024-04-19 23:45:38,P10,0
AEZ-995,2024-04-20 02:13:17,P01,0
AEZ-995,2024-04-20 03:04:17,P02,0
AEZ-995,2024-04-20 03:54:17,P03,0
AEZ-995,2024-04-20 04:58:17,P07,0
AEZ-995,2024-04-20 05:44:17,P08,0
AEZ-995,2024-04-20 06:21:17,P05,0
AEZ-995,2024-04-20 07:06:17,P06,0
SDL-768,2024-04-20 09:53:25,P01,0
SDL-768,2024-04-20 10:33:25,P02,0
SDL-768,2024-04-20 11:10:25,P03,0
SDL-768,2024-04-20 11:57:25,P07,0
BHG-991,2024-04-20 14:24:40,P04,0
BHG-991,2024-04-20 15:11:40,P05,0
BHG-991,2024-04-20 16:00:40,P06,0
BHG-991,2024-04-20 16:37:40,P08,0
EEF-246,2024-04-20 21:25:11,P01,0
EEF-246,2024-04-20 22:26:11,P02,0
EEF-246,2024-04-20 23:21:11,P03,0
EEF-246,2024-04-20 23:57:11,P07,0
REW-912,2024-04-21 00:12:20,P07,0
REW-912,2024-04-21 01:02:20,P08,0
ARB-587,2024-04-21 01:12:11,P03,0
KJE-539,2024-04-21 01:51:16,P04,0
ARB-587,2024-04-21 01:55:11,P09,0
VMJ-632,2024-04-21 02:42:57,P04,0
ARB-587,2024-04-21 02:50:11,P10,0
KJE-539,2024-04-21 02:50:16,P05,0
KJE-539,2024-04-21 03:44:16,P06,0
VMJ-632,2024-04-21 03:44:57,P05,0
VMJ-632,2024-04-21 04:32:57,P06,0
KJE-539,2024-04-21 04:35:16,P08,0
VMJ-632,2024-04-21 05:26:57,P08,0
NHB-304,2024-04-21 20:44:53,P04,0
NHB-304,2024-04-21 21:38:53,P07,0
NHB-304,2024-04-21 22:27:53,P09,0
HPV-506,2024-04-21 22:54:51,P01,0
HPV-506,2024-04-21 23:53:51,P02,0
HPV-506,2024-04-22 00:49:51,P03,0
HPV-506,2024-04-22 01:51:51,P07,0
ALU-692,2024-04-22 02:28:04,P03,0
HPV-506,2024-04-22 02:45:51,P08,0
ALU-692,2024-04-22 03:20:04,P09,0
HPV-506,2024-04-22 03:34:51,P05,0
ALU-692,2024-04-22 04:18:04,P10,0
HPV-506,2024-04-22 04:29:51,P06,0
TUF-230,2024-04-22 07:48:31,P04,0
TUF-230,2024-04-22 08:24:31,P07,0
TUF-230,2024-04-22 09:21:31,P09,0
NGD-307,2024-04-22 13:58:14,P01,0
NGD-307,2024-04-22 14:39:14,P02,0
BTW-712,2024-04-22 14:57:45,P04,0
NGD-307,2024-04-22 15:17:14,P03,0
BTW-712,2024-04-22 15:42:45,P07,0
HKW-036,2024-04-22 16:14:20,P03,0
NGD-307,2024-04-22 16:20:14,P07,0
BTW-712,2024-04-22 16:38:45,P09,0
HKW-036,2024-04-22 17:01:20,P09,0
HKW-036,2024-04-22 17:50:20,P10,0
YAW-073,2024-04-22 19:09:01,P04,0
EXE-992,2024-04-22 19:25:34,P01,0
YAW-073,2024-04-22 20:12:01,P05,0
YTN-018,2024-04-22 20:17:24,P07,0
EXE-992,2024-04-22 20:19:34,P02,0
YAW-073,2024-04-22 20:50:01,P06,0
EXE-992,2024-04-22 21:12:34,P03,0
YTN-018,2024-04-22 21:16:24,P08,0
YAW-073,2024-04-22 21:40:01,P08,0
EXE-992,2024-04-22 21:49:34,P07,0
EXE-992,2024-04-22 22:27:34,P08,0
EXE-992,2024-04-22 23:06:34,P05,0
EXE-992,2024-04-22 23:41:34,P06,0
JFS-233,2024-04-23 04:42:26,P04,0
JFS-233,2024-04-23 05:25:26,P05,0
JFS-233,2024-04-23 06:03:26,P06,0
UNE-670,2024-04-23 06:45:57,P04,0
JFS-233,2024-04-23 07:03:26,P08,0
UNE-670,2024-04-23 07:41:57,P05,0
UNE-670,2024-04-23 08:41:57,P06,0
UNE-670,2024-04-23 09:26:57,P08,0
CTE-147,2024-04-23 09:29:59,P04,0
YZE-002,2024-04-23 09:31:54,P03,0
DPS-768,2024-04-23 09:45:41,P03,1
EWB-550,2024-04-23 09:47:04,P03,0
YBK-845,2024-04-23 09:52:24,P03,0
TMP-452,2024-04-23 10:02:53,P03,0
CTE-147,2024-04-23 10:07:59,P05,0
YZE-002,2024-04-23 10:25:54,P09,0
DPS-768,2024-04-23 10:30:41,P09,1
TMP-452,2024-04-23 10:41:53,P09,0
YBK-845,2024-04-23 10:44:24,P09,0
EWB-550,2024-04-23 10:51:04,P09,0
CTE-147,2024-04-23 10:53:59,P06,0
YZE-002,2024-04-23 11:21:54,P10,0
TMP-452,2024-04-23 11:22:53,P10,0
DPS-768,2024-04-23 11:32:41,P10,1
YBK-845,2024-04-23 11:39:24,P10,0
EWB-550,2024-04-23 11:45:04,P10,0
CTE-147,2024-04-23 11:46:59,P08,0
NND-007,2024-04-23 12:50:35,P04,0
NND-007,2024-04-23 13:35:35,P05,0
NND-007,2024-04-23 14:23:35,P06,0
NND-007,2024-04-23 15:04:35,P08,0
ZZM-344,2024-04-23 15:05:34,P07,0
ZZM-344,2024-04-23 16:04:34,P08,0
CRZ-195,2024-04-23 18:15:59,P04,0
MET-644,2024-04-23 18:30:54,P04,0
MET-644,2024-04-23 19:15:54,P05,0
CRZ-195,2024-04-23 19:18:59,P07,0
EEF-246,2024-04-23 19:54:18,P04,0
CRZ-195,2024-04-23 19:58:59,P09,0
MET-644,2024-04-23 20:16:54,P06,0
THC-204,2024-04-23 20:21:08,P07,0
YZE-002,2024-04-23 20:44:06,P07,0
DYU-919,2024-04-23 20:49:53,P07,1
EEF-246,2024-04-23 20:55:18,P05,0
THC-204,2024-04-23 21:04:08,P08,0
YZE-002,2024-04-23 21:20:06,P08,0
MET-644,2024-04-23 21:20:54,P08,0
DYU-919,2024-04-23 21:36:53,P08,1
EEF-246,2024-04-23 21:57:18,P06,0
EEF-246,2024-04-23 22:37:18,P08,0
BNP-726,2024-04-23 23:33:38,P04,0
BNP-726,2024-04-24 00:35:38,P07,0
JFS-233,2024-04-24 00:46:55,P04,0
BNP-726,2024-04-24 01:16:38,P09,0
MET-644,2024-04-24 01:22:03,P07,0
JFS-233,2024-04-24 01:24:55,P05,0
JFS-233,2024-04-24 02:00:55,P06,0
MET-644,2024-04-24 02:16:03,P08,0
JFS-233,2024-04-24 02:49:55,P08,0
WXD-468,2024-04-24 17:05:42,P04,0
WXD-468,2024-04-24 18:07:42,P07,0
WXD-468,2024-04-24 18:50:42,P09,0
PXH-726,2024-04-24 22:14:05,P04,0
PXH-726,2024-04-24 23:08:05,P07,0
PXH-726,2024-04-24 23:48:05,P09,0
UNE-670,2024-04-25 02:15:45,P01,0
UNE-670,2024-04-25 03:15:45,P02,0
UNE-670,2024-04-25 04:09:45,P03,0
UNE-670,2024-04-25 04:52:45,P07,0
RSX-428,2024-04-25 05:32:31,P04,0
UNE-670,2024-04-25 05:43:45,P08,0
RSX-428,2024-04-25 06:30:31,P07,0
UNE-670,2024-04-25 06:44:45,P05,0
FNW-267,2024-04-25 06:49:19,P04,0
RSX-428,2024-04-25 07:16:31,P09,0
UNE-670,2024-04-25 07:35:45,P06,0
FNW-267,2024-04-25 07:48:19,P07,0
FNW-267,2024-04-25 08:24:19,P09,0
WSN-192,2024-04-25 08:40:46,P04,0
WSN-192,2024-04-25 09:38:46,P07,0
WSN-192,2024-04-25 10:20:46,P09,0
UGH-086,2024-04-25 11:40:34,P01,0
UGH-086,2024-04-25 12:15:34,P02,0
BTW-712,2024-04-25 13:12:06,P01,0
UGH-086,2024-04-25 13:16:34,P03,0
BTW-712,2024-04-25 13:59:06,P02,0
UGH-086,2024-04-25 14:11:34,P07,0
BTW-712,2024-04-25 14:44:06,P03,0
BTW-712,2024-04-25 15:32:06,P07,0
JEA-297,2024-04-25 17:48:03,P01,0
NJC-657,2024-04-25 17:52:42,P01,0
WMG-120,2024-04-25 18:00:51,P01,0
NJR-086,2024-04-25 18:04:17,P01,1
RYJ-300,2024-04-25 18:08:09,P01,0
THC-204,2024-04-25 18:15:02,P01,0
KGJ-687,2024-04-25 18:19:20,P01,0
NJC-657,2024-04-25 18:28:42,P02,0
WMG-120,2024-04-25 18:42:51,P02,0
JEA-297,2024-04-25 18:45:03,P02,0
NJR-086,2024-04-25 18:48:17,P02,1
RYJ-300,2024-04-25 19:11:09,P02,0
NJC-657,2024-04-25 19:11:42,P03,0
THC-204,2024-04-25 19:15:02,P02,0
KGJ-687,2024-04-25 19:16:20,P02,0
WMG-120,2024-04-25 19:36:51,P03,0
JEA-297,2024-04-25 19:48:03,P03,0
NJR-086,2024-04-25 19:48:17,P03,1
THC-204,2024-04-25 19:54:02,P03,0
NJC-657,2024-04-25 20:11:42,P07,0
RYJ-300,2024-04-25 20:15:09,P03,0
KGJ-687,2024-04-25 20:15:20,P03,0
THC-204,2024-04-25 20:31:02,P07,0
WMG-120,2024-04-25 20:39:51,P07,0
JEA-297,2024-04-25 20:40:03,P07,0
NJR-086,2024-04-25 20:41:17,P07,1
NJC-657,2024-04-25 20:47:42,P08,0
KGJ-687,2024-04-25 21:00:20,P07,0
YPE-034,2024-04-25 21:02:42,P04,0
RYJ-300,2024-04-25 21:10:09,P07,0
THC-204,2024-04-25 21:28:02,P08,0
WMG-120,2024-04-25 21:35:51,P08,0
YPE-034,2024-04-25 21:37:42,P05,0
NJR-086,2024-04-25 21:41:17,P08,1
NJC-657,2024-04-25 21:42:42,P05,0
JEA-297,2024-04-25 21:44:03,P08,0
KGJ-687,2024-04-25 21:46:20,P08,0
RYJ-300,2024-04-25 21:56:09,P08,0
NJR-086,2024-04-25 22:16:17,P05,1
YPE-034,2024-04-25 22:17:42,P06,0
NJC-657,2024-04-25 22:25:42,P06,0
KGJ-687,2024-04-25 22:30:20,P05,0
WMG-120,2024-04-25 22:30:51,P05,0
THC-204,2024-04-25 22:31:02,P05,0
JEA-297,2024-04-25 22:38:03,P05,0
RYJ-300,2024-04-25 22:55:09,P05,0
THA-856,2024-04-25 23:07:56,P03,0
NJR-086,2024-04-25 23:14:17,P06,1
THC-204,2024-04-25 23:16:02,P06,0
YPE-034,2024-04-25 23:18:42,P08,0
JEA-297,2024-04-25 23:19:03,P06,0
KGJ-687,2024-04-25 23:20:20,P06,0
WMG-120,2024-04-25 23:23:51,P06,0
RYJ-300,2024-04-25 23:45:09,P06,0
THA-856,2024-04-26 00:03:56,P09,0
THA-856,2024-04-26 00:48:56,P10,0
XDK-487,2024-04-26 10:50:03,P01,0
XDK-487,2024-04-26 11:48:03,P02,0
XDK-487,2024-04-26 12:51:03,P03,0
XDK-487,2024-04-26 13:28:03,P07,0
TXP-802,2024-04-26 13:34:46,P01,0
XUN-738,2024-04-26 13:48:51,P04,0
VMJ-632,2024-04-26 14:05:40,P07,0
TXP-802,2024-04-26 14:16:46,P02,0
XUN-738,2024-04-26 14:27:51,P07,0
JCW-895,2024-04-26 14:47:11,P07,0
VMJ-632,2024-04-26 14:58:40,P08,0
XUN-738,2024-04-26 15:06:51,P09,0
TXP-802,2024-04-26 15:11:46,P03,0
JCW-895,2024-04-26 15:35:11,P08,0
TXP-802,2024-04-26 15:47:46,P07,0
ZCV-743,2024-04-26 19:04:25,P04,0
ZCV-743,2024-04-26 19:55:25,P07,0
ZCV-743,2024-04-26 20:52:25,P09,0
LZA-449,2024-04-26 23:19:55,P07,0
NGD-307,2024-04-26 23:57:11,P07,0
LZA-449,2024-04-27 00:20:55,P08,0
NGD-307,2024-04-27 00:36:11,P08,0
VAE-376,2024-04-27 07:21:36,P01,0
VAE-376,2024-04-27 08:03:36,P02,0
CZT-979,2024-04-27 08:56:22,P01,0
VAE-376,2024-04-27 09:00:36,P03,0
VAE-376,2024-04-27 09:40:36,P07,0
CZT-979,2024-04-27 09:43:22,P02,0
